1	3.00927e-36
1.58489	7.52316e-37
2.51189	7.52316e-37
3.98107	6.77085e-36
6.30957	3.00927e-36
10	0
15.8489	3.00927e-36
25.1189	1.20371e-35
39.8107	1.20371e-35
63.0957	1.20371e-35
100	4.81482e-35
158.489	1.92593e-34
251.189	4.33334e-34
398.107	1.92593e-34
630.957	0
1000	0
1584.89	0
2511.89	3.08149e-33
3981.07	3.08149e-33
6309.57	3.08149e-33
10000	1.2326e-32
15848.9	1.2326e-32
25118.9	4.93038e-32
39810.7	0
63095.7	0
100000	1.97215e-31
